_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Geospatial Address,Geospatial Address.1,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Percentage Electrification,Estimated Carbon Emissions Intensity (kg CO2e/sf),Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Log CEI,Log % Electrification
1281,101872,200156000.0,city of boston,41-49 starr king ct,41,49 starr king ct,,2129.0,corey st,boston,2129,20532.0,,Multifamily Housing,Multifamily Housing (20532.0),107.6,,2208674.392,1621499.9,86117.86,172091.0,35302.748,,,,,,,,,,,,,,,,,,,,,,137.55,in compliance,121420.608,2025.0,No,No,No,No,No,No,,,26.586096519110637,5.913725306838106,9.929739923680193,4.678420647727684,14.607903070903943,11.707015896084176,1.7772759724039822,3.280388391887574
1283,101874,200156000.0,city of boston,50-66 medford st,50,66 medford st,,2129.0,corey st,boston,2129,21222.0,,Multifamily Housing,Multifamily Housing (21222.0),107.6,,2283898.112,1676899.9,89060.154,177901.0,36494.611,,,,,,,,,,,,,,,,,,,,,,29.06,in compliance,125554.765,2025.0,No,No,No,No,No,No,,,26.578457855041123,5.916255065498068,9.962793658433535,4.678420647727684,14.641394239305914,11.740497316872304,1.7777036584387684,3.2801010326042315
4610,106791,200596000.0,young jacob f iii ts,105 high st,105 high st,105 high st,,2129.0,105  107 high st,boston,2129,23170.0,,Multifamily Housing,Multifamily Housing (23170.0),45.8,,1060679.228,851800.0,45239.098,61219.0,12558.466,,,,,,,,,,,,,,,,,,,,,,22.21,in compliance,57797.564,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,19.69383441626143,2.4944999568407424,10.050613617426421,3.824284091120139,13.874420042007754,10.96470190844361,0.9140882910171879,2.980305612963588
1764,102640,200824000.0,,342 bunker hill st,342 bunker hill st,342 bunker hill st,,2129.0,340 bunker hill st,boston,2129,39500.0,,Multifamily Housing,Multifamily Housing (39500.0),45.8,95.0,1809880.36,1190500.0,63227.455,181530.0,37239.064,,,,,,,,,,,,,,,,,,,,,,39.55,in compliance,100466.519,2030.0,No,No,No,No,No,No,,,34.22367595060261,2.54345617721519,10.584055950889214,3.824284091120139,14.40877130160983,11.517579806697778,0.9335238558085645,3.532917683811195
1149,101719,201186050.0,charlestown battalion armory,374-398 bunker hill st,374,398 bunker hill st,,2129.0,374  398 bunker hill st,boston,2129,56635.0,30240.0,Multifamily Housing,"Multifamily Housing (56635.0),Parking (30240.0)",37.4,98.0,2117365.204,989300.0,52541.723,330617.0,67822.771,,,,,,,,,,,,,,,,,,,,,,22.31,in compliance,120364.494,2025.0,No,No,No,No,No,No,,,53.27917897294397,2.1252669550631236,10.944382447634814,3.6216707044204863,14.565683045394717,11.698279868032978,0.7538974203981642,3.975545616446436
2569,103942,201912010.0,john hancock life insurance,30 caldwell st,30 caldwell st,30 caldwell st,,2129.0,48  52 brighton st,boston,2129,152798.0,0.0,Multifamily Housing,"Multifamily Housing (152798.0),Parking (73042.0)",45.0,80.0,6883178.54,3532441.0,187607.942,982045.0,201456.711,,,,,,,,,,,,,,,,,,,,,,25.73,in compliance,389064.653,2025.0,No,No,No,No,No,No,,,48.68223056073742,2.5462679681671228,11.93687206662366,3.8066624897703196,15.744591100314752,12.871500811875213,0.934628745251554,3.885314087955724
88,100120,202160000.0,32 cambridge street llc,34 cambridge st,34 cambridge st,34 cambridge st,,2129.0,572 rutherford av,boston,2129,141620.0,0.0,Multifamily Housing,"Multifamily Housing (141620.0),Parking (34800.0)",39.2,73.0,5552299.976,1359300.0,72192.423,1228898.0,252096.136,,,,,,,,,,,,,,,,,,,,,,28.15,in compliance,324288.559,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,75.52157356095992,2.2898500141222993,11.860902693205764,3.6686767467964168,15.529722809968561,12.689389012610492,0.8284863194047274,4.3244183579676285
2469,103790,202161000.0,hood park llc mass llc,50 hood park dr,50 hood park dr,50 hood park dr,,2129.0,480  570 rutherford av,boston,2129,160647.0,,Multifamily Housing,Multifamily Housing (160647.0),41.8,97.0,6709743.486,4254841.9,225974.653,719490.5,147596.281,,,,,,,,,,,,,,,,,,,,,,2.13,pending revisions,373570.934,2025.0,No,No,No,No,No,No,,,36.58872376712197,2.3254149408330065,11.98696469023332,3.7328963395307104,15.719071279603124,12.830863182524396,0.8438984922910776,3.599740099142195
2962,104437,202315000.0,mishawum park tenants assoc,216-232 main st,216,232 main st,,2129.0,main st,boston,2129,20689.0,,Multifamily Housing,Multifamily Housing (20689.0),44.8,,927102.3128,749957.3,39830.232,72054.4,14781.24,68704.6,,,,,,,,,,,,,,,,,,,,,56.56,in compliance,54611.472,2030.0,No,No,No,No,No,No,,,26.519232836067623,2.639638068538837,9.937357437043744,3.8022081394209395,13.739819208252733,10.907999249553114,0.9706418125093714,3.277870237149157
2960,104435,202350000.0,,9 w school st,9 w school st,9 w school st,,2129.0,9 w school st,boston,2129,43081.0,,Multifamily Housing,Multifamily Housing (43081.0),50.0,73.0,2154222.382,1433436.7,76129.823,211250.2,43335.866,,,,,,,,,,,,,,,,,,,,,,6.5,in compliance,119465.689,2025.0,No,No,No,No,No,No,,,33.46067592431133,2.773048188296465,10.670837343628586,3.912023005428146,14.58294037278077,11.690784487787568,1.0199471441589816,3.5103708963203117
488,100702,202360000.0,bmirf gatehouse llc,75 w school st,75 w school st,,,2129.0,75 w school st,boston,2129,117921.0,22248.0,Multifamily Housing,"Multifamily Housing (117921.0),Parking (28242.0)",41.8,92.0,4929769.524,2186600.0,116130.326,803977.0,164927.842,,,,,,,,,,,,,,,,,,,,,,24.01,in compliance,281058.168,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,55.64743153193301,2.383444577301753,11.67777018771285,3.7328963395307104,15.410802795230332,12.54631693045232,0.8685467427394711,4.019035922692959
2965,104440,202370000.0,mishawum park tenants assoc,2-60 dunstable st,2,60 dunstable st,,2129.0,rutherford av,boston,2129,53548.0,,Multifamily Housing,Multifamily Housing (53548.0),52.2,89.0,2793096.382,1941066.0,103090.015,286721.8,58818.11,126264.4,,,,,,,,,,,,,,,,,,,,,44.67,in compliance,161908.125,2025.0,No,No,No,No,No,No,,,35.02699714105319,3.023607324269814,10.888333726905788,3.955082494888593,14.842661352745804,11.994784323706055,1.1064505968002658,3.5561191110415264
2969,104444,202390000.0,mishawum park tenants assoc,65-91 dunstable st,65,91 dunstable st,,2129.0,main st,boston,2129,25557.0,,Multifamily Housing,Multifamily Housing (25557.0),54.5,83.0,1392932.339,926417.8,49202.049,148291.6,30420.539,39456.4,,,,,,,,,,,,,,,,,,,,,51.0,in compliance,79622.588,2025.0,No,No,No,No,No,No,,,36.325754580675294,3.1154903940212075,10.14866653071095,3.9982007016691985,14.146921679435831,11.285053100421932,1.136386569710982,3.5925269822805155
2970,104445,202390000.0,mishawum park tenants assoc,3-59 dunstable st,3,59 dunstable st,,2129.0,main st,boston,2129,45029.0,,Multifamily Housing,Multifamily Housing (45029.0),50.9,91.0,2291562.584,1632260.1,86689.334,225608.7,46281.369,110474.4,,,,,,,,,,,,,,,,,,,,,60.6,in compliance,132970.703,2025.0,No,No,No,No,No,No,,,33.59326649334924,2.95300146572209,10.715062005631752,3.929862923556477,14.644744493926467,11.797884104743597,1.0828220991118453,3.5143256449023443
2973,104448,202400000.0,mishawum park tenants assoc,70-110 dunstable st,70,110 dunstable st,,2129.0,310  320 main st,boston,2129,37727.0,,Multifamily Housing,Multifamily Housing (37727.0),53.8,86.0,2029029.089,1367569.2,72631.6,207752.4,42618.327,47391.3,,,,,,,,,,,,,,,,,,,,,45.76,in compliance,115249.927,2025.0,No,No,No,No,No,No,,,34.93702261357772,3.0548394253452433,10.538131297472674,3.9852734671677386,14.523067955324208,11.654858327453054,1.1167270299803809,3.5535470868098775
2974,104449,202400000.0,mishawum park tenants assoc,2-38 tibbett's town way,2,38 tibbett's town way,,2129.0,310  320 main st,boston,2129,34076.0,,Multifamily Housing,Multifamily Housing (34076.0),51.6,90.0,1758680.526,1235223.7,65602.731,175710.5,36045.252,76067.4,,,,,,,,,,,,,,,,,,,,,40.49,in compliance,101647.983,2025.0,No,No,No,No,No,No,,,34.090932020418585,2.9829787240286416,10.436348603162731,3.9435216724875173,14.380074384711538,11.52927097626248,1.0929223730997475,3.5290314257707593
2976,104451,202450000.0,mishawum park tenants assoc,1-43 tibbett's town way,1,43 tibbett's town way,,2129.0,330  340 main st,boston,2129,35293.0,,Multifamily Housing,Multifamily Housing (35293.0),48.8,95.0,1721618.716,1279338.9,67945.689,151743.0,31128.559,75467.3,,,,,,,,,,,,,,,,,,,,,26.59,in compliance,99074.248,2025.0,No,No,No,No,No,No,,,30.07459622958699,2.8071925877652792,10.471439922974001,3.8877303128591016,14.358775520173038,11.503624827820392,1.0321849048463916,3.4036808363204787
2977,104452,202450000.0,mishawum park tenants assoc,53-89 tibbett's town way,53,89 tibbett's town way,,2129.0,330  340 main st,boston,2129,29208.0,,Multifamily Housing,Multifamily Housing (29208.0),55.3,80.0,1616083.575,1058763.2,56230.914,185419.6,38036.977,75331.3,,,,,,,,,,,,,,,,,,,,,62.65,in compliance,94267.891,2025.0,No,No,No,No,No,No,,,39.14893375115208,3.2274681936455765,10.282197923335472,4.012772908528289,14.29551623392886,11.453895912229472,1.1716979888939985,3.6673731871017465
3774,105636,203150000.0,school house on monument,30 monument sq,30 monument sq,30 monument sq,,2129.0,30 monument sq,boston,2129,48393.0,11000.0,Multifamily Housing,"Multifamily Housing (48393.0),Parking (15400.0)",56.5,37.0,2732659.072,,,475456.0,97535.044,,,,,,,,,,1110403.2,82403.021,,,,,,,,,,,21.64,in compliance,179938.065,2025.0,No,No,No,No,No,No,,,59.36807877071318,3.718266381501457,10.787110454145898,4.034240638152395,14.820785712160006,12.100367987328761,1.313257533182864,4.0837566874880205
1540,102170,203350010.0,city square elderly housing,39-49 warren st,39,49 warren st,,2129.0,42 park st,boston,2129,95760.0,,Multifamily Housing,Multifamily Housing (95760.0),54.7,88.0,5240891.065,3582481.3,190265.582,486052.1,99708.728,,,,,,,,,,,,,,,,,,,,,,31.47,in compliance,289974.31,2025.0,No,No,No,No,No,No,,,31.64505143201254,3.028136069340017,11.469600340231855,4.001863709427935,15.472002092412785,12.57754761183177,1.1079472715999157,3.454581783506799
1177,101751,203405000.0,chestnut street condo trust,35 chestnut st,35 chestnut st,35 chestnut st,,2129.0,27 chestnut st,boston,2129,20000.0,,Multifamily Housing,Multifamily Housing (20000.0),63.8,,1275729.54,770600.0,40926.566,148045.0,30369.951,,,,,,,,,,,,,,,,,,,,,,32.5,pending revisions,71296.517,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,39.597087855314534,3.5648258500000005,9.903487552536127,4.155753190350744,14.059028761172687,11.174602755279317,1.271115202743189,3.6787555765491007
4125,106105,203506010.0,,42 eighth st,42 eighth st,42 eighth st,,2129.0,42 eighth st,boston,2129,520580.0,0.0,Multifamily Housing,"Multifamily Housing (520580.0),Parking (80000.0)",39.2,99.0,20410516.58,15138301.0,803995.166,1545198.0,316981.918,,,,,,,,,,,,,,,,,,,,,,21.43,in compliance,1120977.084,2025.0,No,No,No,No,No,No,,,25.83201329096395,2.1533233777709477,13.162698853593731,3.6686767467964168,16.831560844607818,13.929711259383259,0.7670124057895279,3.2516145479713243
3997,105950,203511400.0,,45 first st,45 first st,45 first st,,2129.0,45 first st,boston,2129,45461.0,,Multifamily Housing,Multifamily Housing (45461.0),37.3,94.0,1697810.032,945000.0,50188.95,220636.0,45261.269,,,,,,,,,,,,,,,,,,,,,,21.35,in compliance,95450.219,2025.0,No,No,No,No,No,No,,,44.34201195720111,2.0996066738523127,10.724610094524913,3.6189933266497696,14.34484976209173,11.466360123546233,0.74175002902132,3.79193257882857
2612,103999,203512200.0,,33 third ave,33 third ave,33 third ave,,2129.0,sixth st,boston,2129,59994.0,,Multifamily Housing,Multifamily Housing (59994.0),53.5,30.0,3207266.0,1994300.0,105917.273,355500.0,72927.27,,,,,,,,,,,,,,,,,,,,,,14.34,in compliance,178844.543,2025.0,Yes,No,No,No,Yes,Yes,,,37.8209766511415,2.9810404873820717,11.001999836203904,3.979681653901961,14.980929418796626,12.094272232619774,1.09227239641587,3.6328638865653553
1071,101525,203515525.0,,103 ninth st,103 ninth st,103 ninth st,,2129.0,103 ninth st,boston,2129,81000.0,,Multifamily Housing,Multifamily Housing (81000.0),96.8,22.0,7840946.889,6441245.2,342094.533,410229.1,84154.398,,,,,,,,,,,,,,,,,,,,,,34.1,in compliance,426248.931,2025.0,I`m not sure,No,No,No,I`m not sure,I`m not sure,,,17.851966648680097,5.262332481481481,11.302204433654575,4.572646994282532,15.87487016169184,12.96277879965883,1.6605743660042542,2.882113678553319
1022,101419,203515760.0,bricklayers building 104 llc mass llc,104 first ave,104 first ave,104 first ave,,2129.0,104 first av,boston,2129,47007.0,10590.0,Multifamily Housing,"Multifamily Housing (47007.0),Parking (10590.0)",59.8,50.0,2809444.521,1902574.5,101045.732,265788.4,54523.832,,,,,,,,,,,,,,,,,,,,,,23.71,in compliance,155569.564,2025.0,No,No,No,No,No,No,,,32.28075451503105,3.3094978194736955,10.758051805772519,4.091005660956586,14.848497342409358,11.954848267480338,1.1967964617078202,3.4744712172001724
2570,103943,203517600.0,john hancock life insurance,246-260 first ave,246,260 first ave,,2129.0,220 first av,boston,2129,310639.0,126656.0,Multifamily Housing,"Multifamily Housing (269823.0),Parking (126656.0),Other - Lodging/Residential (40816.0)",44.3,86.0,13767460.65,5106511.5,271206.826,2538379.0,520723.068,,,,,,,,,,,,,,,,,,,,,,23.33,in compliance,791929.894,2025.0,No,No,No,No,No,No,,,62.91160094835645,2.549357595150641,12.646386745239925,3.7909846770510898,16.43781844193419,13.582228149201875,0.9358414039619499,4.14173058149143
3037,104543,203520010.0,nautica leasehold condo tr,1 warren st,1 warren st,1 warren st,,2129.0,1 warren st,boston,2129,151044.0,88458.0,Multifamily Housing,"Multifamily Housing (151044.0),Parking (88458.0)",67.6,62.0,10207851.36,4903000.0,260398.33,1554763.0,318944.082,,,,,,,,,,,,,,,,,,,,,,32.66,in compliance,579342.412,2025.0,No,No,No,No,No,No,,,51.970629110434075,3.8355870607240274,11.925326464079506,4.213607983048918,16.138667723332166,13.269648966902654,1.3443225028231482,3.9506787342084655
4496,106640,203596100.0,,21  35 warren st,21  35 warren st,21  35 warren st,,2129.0,21  35 warren st,boston,2129,38456.0,,Multifamily Housing,Multifamily Housing (38456.0),28.4,,1093300.14,673300.0,35758.963,123095.0,25251.708,,,,,,,,,,,,,,,,,,,,,,30.49,pending revisions,61010.671,2030.0,No,No,No,No,No,No,,,38.41750210056682,1.5865059028500104,10.557270009573797,3.3463891451671604,13.904711331475252,11.018804062282435,0.4615340527086386,3.6485131396246917
1687,102529,203690000.0,courtyard condo tr,47 harvard st,47 harvard st,47 harvard st,,2129.0,88  58 main st,boston,2129,79613.0,20226.0,Multifamily Housing,"Multifamily Housing (79613.0),Parking (20226.0)",41.3,75.0,3290556.712,939600.0,49902.156,689026.0,141346.794,,,,,,,,,,,,,,,,,,,,,,21.82,in compliance,191248.95,2025.0,No,No,No,No,No,No,,,71.44870220063844,2.4022326755680607,11.284932675080688,3.720862499966987,15.006567321800446,12.161331261477633,0.8763985863969451,4.268979740468974
1150,101720,203771000.0,charlestown economic,20 devens st,20 devens st,20 devens st,,2129.0,20 devens st,boston,2129,34128.0,,Multifamily Housing,Multifamily Housing (34128.0),65.0,43.0,2218630.216,1792580.6,95203.956,124868.0,25615.422,,,,,,,,,,,,,,,,,,,,,,22.77,in compliance,120819.378,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,19.2041171677615,3.5401833684950774,10.437873440711131,4.174387269895637,14.612400543593575,11.702051965525202,1.2641785248140696,2.955124691866573
2556,103927,300050010.0,jdmd owner llc,33-61 temple st,33,61 temple st,,2114.0,33  61 temple st,boston,2114,134725.0,28940.0,Multifamily Housing,"Multifamily Housing (134725.0),Parking (28940.0)",34.3,82.0,4617249.052,1744699.9,92661.012,841896.0,172706.545,,,,,,,,,,,,,,,,,,,,,,8.35,in compliance,265367.557,2025.0,No,No,No,No,No,No,,,62.21616819988682,1.9696979550937093,11.810990942801697,3.535145354171894,15.34530964242112,12.488871151509073,0.6778802087073764,4.130614904871803
2200,103307,300213000.0,gerald schuster trust,45 myrtle st,45 myrtle st,45 myrtle st,,2114.0,45 myrtle st,boston,2114,34748.0,,Multifamily Housing,Multifamily Housing (34748.0),78.9,15.0,2740780.588,912272.4,48450.787,277300.7,56885.466,,,,,,,,,,882358.2,65479.802,,,,,,,,,,,17.47,in compliance,170816.055,2025.0,No,No,No,No,No,No,,,34.522704504246875,4.915852854840566,10.45587729537981,4.368181227851829,14.823753323923292,12.048342554748034,1.592465259368222,3.541617209155808
1927,102855,300449000.0,erp operating lp,175 blossom st,175 blossom st,175 blossom st,,2114.0,1  25 emerson pl,boston,2114,132722.0,46585.0,Multifamily Housing,"Multifamily Housing (132722.0),Parking (46585.0)",57.0,56.0,7563527.42,3446915.3,183065.672,1206510.0,247503.461,,,,,,,,,,,,,,,,,,,,,,29.65,in compliance,430569.133,2025.0,No,No,No,No,No,No,,,54.42953886323056,3.244142892662859,11.796011994069652,4.04305126783455,15.838848229283565,12.972863177645834,1.176851183576182,3.9969070003034877
4578,106747,300450000.0,whittier place condominium  trust,6 whittier pl,6 whittier pl,6 whittier pl,,2114.0,6  8 whittier pl,boston,2114,245901.0,,Multifamily Housing,Multifamily Housing (245901.0),74.9,29.0,18429497.09,12014002.2,638063.657,1880274.0,385719.408,,,,,,,,,,,,,,,,,,,,,,31.92,in compliance,1023783.065,2025.0,No,No,No,No,No,No,,,34.812544790390696,4.163395289161085,12.412684294889793,4.316153890523174,16.729463041699088,13.839015211552148,1.4263309166623543,3.5499778043047203
4579,106748,300450000.0,whittier place condominium  trust,8 whittier pl,8 whittier pl,8 whittier pl,,2114.0,6  8 whittier pl,boston,2114,255996.0,,Multifamily Housing,Multifamily Housing (255996.0),59.6,81.0,15245808.28,12548629.1,666457.692,790498.0,162162.76,,,,,,,,,,,,,,,,,,,,,,31.96,in compliance,828620.452,2025.0,No,No,No,No,No,No,,,17.692061327036445,3.236849216394006,12.452917098339627,4.087655574071304,16.539815156349622,13.62751749091798,1.1746003925783521,2.873116026371113
202,100260,300465000.0,a l house lp mass lp,65 martha rd,65 martha rd,65 martha rd,,2114.0,65 martha rd,boston,2114,131933.0,,Multifamily Housing,Multifamily Housing (131933.0),64.1,52.0,8459735.356,4869414.0,258614.578,1052263.0,215861.232,,,,,,,,,,,,,,,,,,,,,,42.07,in compliance,474475.81,2025.0,No,No,No,No,No,No,,,42.4419800898793,3.596339126677935,11.79004949695075,4.160444363926624,15.95082844929643,13.069965915753672,1.27991641880292,3.7481379688751177
1143,101712,300470000.0,charles river park d company,3-5 longfellow pl,3,5 longfellow pl,,2114.0,1  4 longfellow pl,boston,2114,444230.0,269637.0,Multifamily Housing,"Multifamily Housing (435431.0),Office (8799.0),Parking (269637.0)",40.8,92.0,18143461.74,5763036.8,306074.884,3628495.0,744349.464,,,,,,,,,,,,,,,,,,,,,,23.36,in compliance,1050424.348,2025.0,No,No,No,No,No,No,C10061,,68.23928857498173,2.3645957004254554,13.004097725307364,3.708682081410116,16.71382081906428,13.864704781443129,0.8606070561357647,4.223020477791766
